Sep 07 16:50:55.027 VTTY: Console port: waiting connection on tcp port 5011 for protocol IPv6 (FD 13)
Sep 07 16:50:55.027 VTTY: Console port: waiting connection on tcp port 5011 for protocol IPv4 (FD 14)
Sep 07 16:50:55.052 slot0: C/H/S settings = 16/4/32
Sep 07 16:50:55.061 slot1: C/H/S settings = 0/4/32
Sep 07 16:50:55.325 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x0,JIT on)
Sep 07 16:50:55.326 CPU0: CPU_STATE: Starting CPU (old state=2)...
Sep 07 16:50:55.431 ROM: Microcode has started.
Sep 07 16:50:55.433 ROM: trying to read bootvar 'WARM_REBOOT'
Sep 07 16:50:55.434 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80a9d228 (size=1)
Sep 07 16:50:55.434 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80a9d23c (size=1)
Sep 07 16:50:55.479 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6026eef8 (size=2)
Sep 07 16:50:55.480 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60276800 (size=2)
Sep 07 16:50:55.480 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60276810 (size=2)
Sep 07 16:50:55.480 ROM: unhandled syscall 0x00000047 at pc=0x60a9e9bc (a1=0x80007dac,a2=0x00000010,a3=0xbfb00000)
Sep 07 16:50:55.794 ROM: trying to read bootvar 'RANDOM_NUM'
Sep 07 16:50:55.809 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60283d28 (size=2)
Sep 07 16:50:55.811 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286b4c: bus=0,device=0,function=0,reg=0x20
Sep 07 16:50:55.811 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286b50: bus=0,device=0,function=0,reg=0x20
Sep 07 16:50:55.811 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286b4c: bus=0,device=0,function=0,reg=0xa0
Sep 07 16:50:55.811 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286b50: bus=0,device=0,function=0,reg=0xa0
Sep 07 16:50:55.811 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x60276b14 (size=2)
Sep 07 16:50:56.844 ROM: unhandled syscall 0x0000003e at pc=0x60a9e9bc (a1=0x80007d9c,a2=0x00002580,a3=0x64590000)
Sep 07 16:50:56.844 ROM: unhandled syscall 0x00000047 at pc=0x60a9e9bc (a1=0x80007da4,a2=0x00000000,a3=0x64590000)
Sep 07 16:50:57.200 ROM: trying to read bootvar 'BOOT'
Sep 07 16:50:57.200 ROM: trying to read bootvar 'CONFIG_FILE'
Sep 07 16:50:57.200 ROM: trying to read bootvar 'BOOTLDR'
Sep 07 16:50:57.200 ROM: trying to read bootvar 'RSHELF'
Sep 07 16:50:57.200 ROM: trying to read bootvar 'DSHELF'
Sep 07 16:50:57.200 ROM: trying to read bootvar 'DSHELFINFO'
Sep 07 16:50:57.200 ROM: trying to read bootvar 'RESET_COUNTER'
Sep 07 16:50:57.200 ROM: trying to read bootvar 'CHRG_LOCRECSN'
Sep 07 16:50:57.200 ROM: trying to read bootvar 'CHRG_ID'
Sep 07 16:50:57.200 ROM: trying to read bootvar 'SLOTCACHE'
Sep 07 16:50:57.201 ROM: trying to read bootvar 'OVERTEMP'
Sep 07 16:50:57.201 ROM: trying to read bootvar 'DIAG'
Sep 07 16:50:57.201 ROM: trying to read bootvar 'WARM_REBOOT'
Sep 07 16:50:57.263 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x60819334 (size=2)
Sep 07 16:50:57.263 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x60818f30 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60818f74 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x60818f80, value=0x00000020 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60818f84 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x60818f8c, value=0x00000000 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60818f98 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x60818fa4, value=0x00000040 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x60818fb8 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x60818fc4, value=0x00000000 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x60818fd0 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x60818fe0, value=0x00000080 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081adac (size=1)
Sep 07 16:50:57.263 CPU0: MTS: write access to undefined address 0x3c000002 at pc=0x6081adb8, value=0x00000080 (size=1)
Sep 07 16:50:57.263 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081adbc (size=1)
Sep 07 16:50:57.295 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:57.330 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:57.362 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:57.397 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:57.427 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:57.462 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:57.463 CPU0: MTS: write access to undefined address 0x3c080007 at pc=0x608190cc, value=0x00000002 (size=1)
Sep 07 16:50:57.463 CPU0: MTS: write access to undefined address 0x3c080008 at pc=0x608190d4, value=0x00000002 (size=1)
Sep 07 16:50:57.463 CPU0: MTS: write access to undefined address 0x3c080009 at pc=0x608190dc, value=0x00000002 (size=1)
Sep 07 16:50:57.463 CPU0: MTS: write access to undefined address 0x3c08000a at pc=0x608190e0, value=0x00000002 (size=1)
Sep 07 16:50:57.463 CPU0: MTS: write access to undefined address 0x3c08000b at pc=0x608190e4, value=0x00000002 (size=1)
Sep 07 16:50:57.463 CPU0: MTS: write access to undefined address 0x3c08000c at pc=0x608190e8, value=0x00000002 (size=1)
Sep 07 16:50:57.463 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x60819f6c (size=1)
Sep 07 16:50:57.518 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60283dd4 (size=2)
Sep 07 16:50:57.518 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x1000, pc=0x60283ddc (size=2)
Sep 07 16:50:57.584 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.584 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.584 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.584 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.584 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.584 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.584 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.584 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.610 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x00
Sep 07 16:50:57.610 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x00
Sep 07 16:50:57.610 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:57.610 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x0c
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x0c
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x18
Sep 07 16:50:57.610 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x18
Sep 07 16:50:57.610 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x1c
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x1c
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x20
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x20
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x24
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x24
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x30
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x30
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x64
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x64
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x68
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x68
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0xf0
Sep 07 16:50:57.610 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0xf0
Sep 07 16:50:57.698 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c60: bus=1,device=0,function=0,reg=0x00
Sep 07 16:50:57.698 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c64: bus=1,device=0,function=0,reg=0x00
Sep 07 16:50:57.698 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605e1a9c (size=2)
Sep 07 16:50:57.698 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x1000, pc=0x605e1abc (size=2)
Sep 07 16:50:57.698 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605e1ad0 (size=2)
Sep 07 16:50:57.698 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x1, pc=0x605e1ad8 (size=2)
Sep 07 16:50:57.698 CPU0: IO_FPGA: read from unknown addr 0x18, pc=0x605e1b04 (size=2)
Sep 07 16:50:57.698 CPU0: IO_FPGA: write to unknown addr 0x18, value=0x0, pc=0x605e1b0c (size=2)
Sep 07 16:50:57.698 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605e1b24 (size=2)
Sep 07 16:50:57.698 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x605e1b30 (size=2)
Sep 07 16:50:57.719 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605e1b48 (size=2)
Sep 07 16:50:57.719 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x605e1b54 (size=2)
Sep 07 16:50:57.719 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x00
Sep 07 16:50:57.719 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x00
Sep 07 16:50:57.719 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:57.719 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:57.719 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:57.719 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:57.719 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x0c
Sep 07 16:50:57.719 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x0c
Sep 07 16:50:57.719 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x18
Sep 07 16:50:57.719 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Sep 07 16:50:57.719 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x18
Sep 07 16:50:57.719 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x1c
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x1c
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x20
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x20
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x24
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x24
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x30
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x30
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x64
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x64
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x68
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x68
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0xf0
Sep 07 16:50:57.720 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0xf0
Sep 07 16:50:57.771 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c60: bus=1,device=0,function=0,reg=0x00
Sep 07 16:50:57.771 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c64: bus=1,device=0,function=0,reg=0x00
Sep 07 16:50:57.771 CPU0: PCI: write request (data=0x4d000000) for device 'NM-16ESW(1)' at pc=0x60286b2c: bus=1,device=0,function=0,reg=0x10
Sep 07 16:50:57.771 NM-16ESW(1): BCM5600 registers are mapped at 0x4d000000
Sep 07 16:50:57.771 CPU0: PCI: write request (data=0x4d000000) for device 'NM-16ESW(1)' at pc=0x60286b38: bus=1,device=0,function=0,reg=0x10
Sep 07 16:50:57.771 NM-16ESW(1): BCM5600 registers are mapped at 0x4d000000
Sep 07 16:50:57.771 CPU0: PCI: write request (data=0x00000046) for device 'NM-16ESW(1)' at pc=0x60286b2c: bus=1,device=0,function=0,reg=0x04
Sep 07 16:50:57.771 CPU0: PCI: write request (data=0x00000046) for device 'NM-16ESW(1)' at pc=0x60286b38: bus=1,device=0,function=0,reg=0x04
Sep 07 16:50:57.771 CPU0: PCI: write request (data=0x00004000) for device 'NM-16ESW(1)' at pc=0x60286b2c: bus=1,device=0,function=0,reg=0x0c
Sep 07 16:50:57.771 CPU0: PCI: write request (data=0x00004000) for device 'NM-16ESW(1)' at pc=0x60286b38: bus=1,device=0,function=0,reg=0x0c
Sep 07 16:50:57.771 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c60: bus=1,device=0,function=0,reg=0x40
Sep 07 16:50:57.771 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c64: bus=1,device=0,function=0,reg=0x40
Sep 07 16:50:57.771 CPU0: PCI: write request (data=0x00000000) for device 'NM-16ESW(1)' at pc=0x60286b2c: bus=1,device=0,function=0,reg=0x40
Sep 07 16:50:57.771 CPU0: PCI: write request (data=0x00000000) for device 'NM-16ESW(1)' at pc=0x60286b38: bus=1,device=0,function=0,reg=0x40
Sep 07 16:50:57.771 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c60: bus=1,device=0,function=0,reg=0x08
Sep 07 16:50:57.771 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c64: bus=1,device=0,function=0,reg=0x08
Sep 07 16:50:57.775 NM-16ESW(1): unknown opcode 0x00000016 (cmd=0x58614000)
Sep 07 16:50:57.804 CPU0: JIT: partial JIT flush (count=758)
Sep 07 16:50:57.850 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60277d00 (size=2)
Sep 07 16:50:57.850 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x60277d08 (size=2)
Sep 07 16:50:57.850 CPU0: IO_FPGA: read from unknown addr 0x2e, pc=0x60277d28 (size=2)
Sep 07 16:50:57.850 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x40, pc=0x60277d38 (size=2)
Sep 07 16:50:58.019 CPU0: JIT: flushing data structures (compiled pages=1008)
Sep 07 16:50:58.158 CPU0: JIT: partial JIT flush (count=835)
Sep 07 16:50:58.465 CPU0: JIT: flushing data structures (compiled pages=1274)
Sep 07 16:50:58.476 ROM: trying to read bootvar 'PMDEBUG'
Sep 07 16:50:58.481 ROM: trying to read bootvar 'MONDEBUG'
Sep 07 16:50:58.784 ROM: unhandled syscall 0x0000001a at pc=0x60a9e9bc (a1=0x65024a6c,a2=0x00000001,a3=0x00000023)
Sep 07 16:50:58.784 ROM: unhandled syscall 0x00000009 at pc=0x60a9e9bc (a1=0x65024a6c,a2=0x00000001,a3=0x00000023)
Sep 07 16:50:58.787 CPU0: JIT: partial JIT flush (count=817)
Sep 07 16:50:58.928 CPU0: JIT: flushing data structures (compiled pages=1308)
Sep 07 16:50:59.046 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x608192f4 (size=2)
Sep 07 16:50:59.046 CPU0: IO_FPGA: write to unknown addr 0x16, value=0x1, pc=0x608192fc (size=2)
Sep 07 16:50:59.047 CPU0: JIT: partial JIT flush (count=794)
Sep 07 16:50:59.077 ROM: trying to read bootvar 'ROM_PERSISTENT_UTC'
Sep 07 16:50:59.223 ROM: trying to set bootvar 'BSI=0'
Sep 07 16:50:59.224 ROM: trying to read bootvar 'RET_2_RCALTS'
Sep 07 16:50:59.224 ROM: trying to set bootvar 'RET_2_RCALTS='
Sep 07 16:50:59.234 ROM: trying to read bootvar 'RANDOM_NUM'
Sep 07 16:50:59.312 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:59.575 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:59.607 CPU0: JIT: flushing data structures (compiled pages=1344)
Sep 07 16:50:59.865 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:00.074 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:00.326 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:00.575 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:00.826 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:01.075 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:01.324 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:01.572 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:01.820 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:02.071 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:02.318 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:02.566 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:02.814 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:03.063 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:03.325 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:03.575 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:03.825 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:04.071 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:04.321 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:04.568 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:04.816 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:51:04.977 C3745_STOP: stopping simulation.
Sep 07 16:51:04.977 CPU0: CPU_STATE: Halting CPU (old state=0)...
Sep 07 16:51:05.142 VM: shutdown procedure engaged.
Sep 07 16:51:05.142 VM_OBJECT: Shutdown of object "slot1"
Sep 07 16:51:05.142 DEVICE: Removal of device slot1, fd=-1, host_addr=0x0, flags=2
Sep 07 16:51:05.142 VM_OBJECT: Shutdown of object "slot0"
Sep 07 16:51:05.142 DEVICE: Removal of device slot0, fd=-1, host_addr=0x0, flags=2
Sep 07 16:51:05.142 VM_OBJECT: Shutdown of object "ns16552"
Sep 07 16:51:05.142 DEVICE: Removal of device ns16552, fd=-1, host_addr=0x0, flags=0
Sep 07 16:51:05.142 VM_OBJECT: Shutdown of object "mem_bswap"
Sep 07 16:51:05.142 DEVICE: Removal of device mem_bswap, fd=-1, host_addr=0x0, flags=0
Sep 07 16:51:05.142 VM_OBJECT: Shutdown of object "rom"
Sep 07 16:51:05.142 DEVICE: Removal of device rom, fd=17, host_addr=0xea970000, flags=1
Sep 07 16:51:05.142 MMAP: unmapping of device 'rom', fd=17, host_addr=0xea970000, len=0x200000
Sep 07 16:51:05.142 VM_OBJECT: Shutdown of object "ram"
Sep 07 16:51:05.142 DEVICE: Removal of device ram, fd=16, host_addr=0xeab70000, flags=34
Sep 07 16:51:05.142 MMAP: unmapping of device 'ram', fd=16, host_addr=0xeab70000, len=0x10000000
