Sep 07 16:50:15.396 VTTY: Console port: waiting connection on tcp port 5010 for protocol IPv6 (FD 13)
Sep 07 16:50:15.397 VTTY: Console port: waiting connection on tcp port 5010 for protocol IPv4 (FD 14)
Sep 07 16:50:15.421 slot0: C/H/S settings = 16/4/32
Sep 07 16:50:15.429 slot1: C/H/S settings = 0/4/32
Sep 07 16:50:15.655 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x0,JIT on)
Sep 07 16:50:15.655 CPU0: CPU_STATE: Starting CPU (old state=2)...
Sep 07 16:50:15.807 ROM: Microcode has started.
Sep 07 16:50:15.810 ROM: trying to read bootvar 'WARM_REBOOT'
Sep 07 16:50:15.811 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80a9d228 (size=1)
Sep 07 16:50:15.811 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80a9d23c (size=1)
Sep 07 16:50:15.846 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6026eef8 (size=2)
Sep 07 16:50:15.846 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60276800 (size=2)
Sep 07 16:50:15.846 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60276810 (size=2)
Sep 07 16:50:15.846 ROM: unhandled syscall 0x00000047 at pc=0x60a9e9bc (a1=0x80007dac,a2=0x00000010,a3=0xbfb00000)
Sep 07 16:50:16.139 ROM: trying to read bootvar 'RANDOM_NUM'
Sep 07 16:50:16.151 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60283d28 (size=2)
Sep 07 16:50:16.153 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286b4c: bus=0,device=0,function=0,reg=0x20
Sep 07 16:50:16.153 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286b50: bus=0,device=0,function=0,reg=0x20
Sep 07 16:50:16.153 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286b4c: bus=0,device=0,function=0,reg=0xa0
Sep 07 16:50:16.153 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286b50: bus=0,device=0,function=0,reg=0xa0
Sep 07 16:50:16.153 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x60276b14 (size=2)
Sep 07 16:50:17.067 ROM: unhandled syscall 0x0000003e at pc=0x60a9e9bc (a1=0x80007d9c,a2=0x00002580,a3=0x64590000)
Sep 07 16:50:17.067 ROM: unhandled syscall 0x00000047 at pc=0x60a9e9bc (a1=0x80007da4,a2=0x00000000,a3=0x64590000)
Sep 07 16:50:17.388 ROM: trying to read bootvar 'BOOT'
Sep 07 16:50:17.388 ROM: trying to read bootvar 'CONFIG_FILE'
Sep 07 16:50:17.388 ROM: trying to read bootvar 'BOOTLDR'
Sep 07 16:50:17.388 ROM: trying to read bootvar 'RSHELF'
Sep 07 16:50:17.388 ROM: trying to read bootvar 'DSHELF'
Sep 07 16:50:17.388 ROM: trying to read bootvar 'DSHELFINFO'
Sep 07 16:50:17.388 ROM: trying to read bootvar 'RESET_COUNTER'
Sep 07 16:50:17.389 ROM: trying to read bootvar 'CHRG_LOCRECSN'
Sep 07 16:50:17.389 ROM: trying to read bootvar 'CHRG_ID'
Sep 07 16:50:17.389 ROM: trying to read bootvar 'SLOTCACHE'
Sep 07 16:50:17.389 ROM: trying to read bootvar 'OVERTEMP'
Sep 07 16:50:17.389 ROM: trying to read bootvar 'DIAG'
Sep 07 16:50:17.389 ROM: trying to read bootvar 'WARM_REBOOT'
Sep 07 16:50:17.445 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x60819334 (size=2)
Sep 07 16:50:17.445 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x60818f30 (size=1)
Sep 07 16:50:17.445 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60818f74 (size=1)
Sep 07 16:50:17.445 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x60818f80, value=0x00000020 (size=1)
Sep 07 16:50:17.445 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60818f84 (size=1)
Sep 07 16:50:17.445 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x60818f8c, value=0x00000000 (size=1)
Sep 07 16:50:17.445 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60818f98 (size=1)
Sep 07 16:50:17.445 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x60818fa4, value=0x00000040 (size=1)
Sep 07 16:50:17.446 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x60818fb8 (size=1)
Sep 07 16:50:17.446 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x60818fc4, value=0x00000000 (size=1)
Sep 07 16:50:17.446 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x60818fd0 (size=1)
Sep 07 16:50:17.446 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x60818fe0, value=0x00000080 (size=1)
Sep 07 16:50:17.446 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081adac (size=1)
Sep 07 16:50:17.446 CPU0: MTS: write access to undefined address 0x3c000002 at pc=0x6081adb8, value=0x00000080 (size=1)
Sep 07 16:50:17.446 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081adbc (size=1)
Sep 07 16:50:17.477 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:17.510 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:17.542 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:17.573 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:17.605 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:17.636 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Sep 07 16:50:17.636 CPU0: MTS: write access to undefined address 0x3c080007 at pc=0x608190cc, value=0x00000002 (size=1)
Sep 07 16:50:17.636 CPU0: MTS: write access to undefined address 0x3c080008 at pc=0x608190d4, value=0x00000002 (size=1)
Sep 07 16:50:17.636 CPU0: MTS: write access to undefined address 0x3c080009 at pc=0x608190dc, value=0x00000002 (size=1)
Sep 07 16:50:17.636 CPU0: MTS: write access to undefined address 0x3c08000a at pc=0x608190e0, value=0x00000002 (size=1)
Sep 07 16:50:17.636 CPU0: MTS: write access to undefined address 0x3c08000b at pc=0x608190e4, value=0x00000002 (size=1)
Sep 07 16:50:17.636 CPU0: MTS: write access to undefined address 0x3c08000c at pc=0x608190e8, value=0x00000002 (size=1)
Sep 07 16:50:17.636 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x60819f6c (size=1)
Sep 07 16:50:17.685 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60283dd4 (size=2)
Sep 07 16:50:17.685 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x1000, pc=0x60283ddc (size=2)
Sep 07 16:50:17.743 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.743 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.743 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.743 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.743 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.743 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.743 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.743 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.769 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x00
Sep 07 16:50:17.769 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x00
Sep 07 16:50:17.769 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:17.769 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x0c
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x0c
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x18
Sep 07 16:50:17.769 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x18
Sep 07 16:50:17.769 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x1c
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x1c
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x20
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x20
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x24
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x24
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x30
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x30
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x64
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x64
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x68
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x68
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0xf0
Sep 07 16:50:17.769 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0xf0
Sep 07 16:50:17.855 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c60: bus=1,device=0,function=0,reg=0x00
Sep 07 16:50:17.855 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c64: bus=1,device=0,function=0,reg=0x00
Sep 07 16:50:17.855 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605e1a9c (size=2)
Sep 07 16:50:17.855 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x1000, pc=0x605e1abc (size=2)
Sep 07 16:50:17.855 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605e1ad0 (size=2)
Sep 07 16:50:17.855 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x1, pc=0x605e1ad8 (size=2)
Sep 07 16:50:17.855 CPU0: IO_FPGA: read from unknown addr 0x18, pc=0x605e1b04 (size=2)
Sep 07 16:50:17.855 CPU0: IO_FPGA: write to unknown addr 0x18, value=0x0, pc=0x605e1b0c (size=2)
Sep 07 16:50:17.855 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605e1b24 (size=2)
Sep 07 16:50:17.855 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x605e1b30 (size=2)
Sep 07 16:50:17.874 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605e1b48 (size=2)
Sep 07 16:50:17.874 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x605e1b54 (size=2)
Sep 07 16:50:17.874 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x00
Sep 07 16:50:17.874 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x00
Sep 07 16:50:17.874 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:17.874 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x0c
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x0c
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x18
Sep 07 16:50:17.874 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x18
Sep 07 16:50:17.874 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x1c
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x1c
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x20
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x20
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x24
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x24
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x30
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x30
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x3c
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x40
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x64
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x64
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x68
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x68
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x04
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0xf0
Sep 07 16:50:17.874 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0xf0
Sep 07 16:50:17.923 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c60: bus=1,device=0,function=0,reg=0x00
Sep 07 16:50:17.923 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c64: bus=1,device=0,function=0,reg=0x00
Sep 07 16:50:17.923 CPU0: PCI: write request (data=0x4d000000) for device 'NM-16ESW(1)' at pc=0x60286b2c: bus=1,device=0,function=0,reg=0x10
Sep 07 16:50:17.923 NM-16ESW(1): BCM5600 registers are mapped at 0x4d000000
Sep 07 16:50:17.923 CPU0: PCI: write request (data=0x4d000000) for device 'NM-16ESW(1)' at pc=0x60286b38: bus=1,device=0,function=0,reg=0x10
Sep 07 16:50:17.923 NM-16ESW(1): BCM5600 registers are mapped at 0x4d000000
Sep 07 16:50:17.923 CPU0: PCI: write request (data=0x00000046) for device 'NM-16ESW(1)' at pc=0x60286b2c: bus=1,device=0,function=0,reg=0x04
Sep 07 16:50:17.923 CPU0: PCI: write request (data=0x00000046) for device 'NM-16ESW(1)' at pc=0x60286b38: bus=1,device=0,function=0,reg=0x04
Sep 07 16:50:17.923 CPU0: PCI: write request (data=0x00004000) for device 'NM-16ESW(1)' at pc=0x60286b2c: bus=1,device=0,function=0,reg=0x0c
Sep 07 16:50:17.923 CPU0: PCI: write request (data=0x00004000) for device 'NM-16ESW(1)' at pc=0x60286b38: bus=1,device=0,function=0,reg=0x0c
Sep 07 16:50:17.923 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c60: bus=1,device=0,function=0,reg=0x40
Sep 07 16:50:17.923 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c64: bus=1,device=0,function=0,reg=0x40
Sep 07 16:50:17.923 CPU0: PCI: write request (data=0x00000000) for device 'NM-16ESW(1)' at pc=0x60286b2c: bus=1,device=0,function=0,reg=0x40
Sep 07 16:50:17.923 CPU0: PCI: write request (data=0x00000000) for device 'NM-16ESW(1)' at pc=0x60286b38: bus=1,device=0,function=0,reg=0x40
Sep 07 16:50:17.923 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c60: bus=1,device=0,function=0,reg=0x08
Sep 07 16:50:17.923 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286c64: bus=1,device=0,function=0,reg=0x08
Sep 07 16:50:17.928 NM-16ESW(1): unknown opcode 0x00000016 (cmd=0x58614000)
Sep 07 16:50:17.957 CPU0: JIT: partial JIT flush (count=758)
Sep 07 16:50:17.998 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60277d00 (size=2)
Sep 07 16:50:17.998 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x60277d08 (size=2)
Sep 07 16:50:17.998 CPU0: IO_FPGA: read from unknown addr 0x2e, pc=0x60277d28 (size=2)
Sep 07 16:50:17.998 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x40, pc=0x60277d38 (size=2)
Sep 07 16:50:18.158 CPU0: JIT: flushing data structures (compiled pages=1004)
Sep 07 16:50:18.276 CPU0: JIT: partial JIT flush (count=835)
Sep 07 16:50:18.539 CPU0: JIT: flushing data structures (compiled pages=1270)
Sep 07 16:50:18.550 ROM: trying to read bootvar 'PMDEBUG'
Sep 07 16:50:18.556 ROM: trying to read bootvar 'MONDEBUG'
Sep 07 16:50:18.795 ROM: unhandled syscall 0x0000001a at pc=0x60a9e9bc (a1=0x65024a6c,a2=0x00000001,a3=0x00000023)
Sep 07 16:50:18.795 ROM: unhandled syscall 0x00000009 at pc=0x60a9e9bc (a1=0x65024a6c,a2=0x00000001,a3=0x00000023)
Sep 07 16:50:18.799 CPU0: JIT: partial JIT flush (count=816)
Sep 07 16:50:18.926 CPU0: JIT: flushing data structures (compiled pages=1298)
Sep 07 16:50:19.039 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x608192f4 (size=2)
Sep 07 16:50:19.039 CPU0: IO_FPGA: write to unknown addr 0x16, value=0x1, pc=0x608192fc (size=2)
Sep 07 16:50:19.040 CPU0: JIT: partial JIT flush (count=795)
Sep 07 16:50:19.068 ROM: trying to read bootvar 'ROM_PERSISTENT_UTC'
Sep 07 16:50:19.223 ROM: trying to set bootvar 'BSI=0'
Sep 07 16:50:19.223 ROM: trying to read bootvar 'RET_2_RCALTS'
Sep 07 16:50:19.223 ROM: trying to set bootvar 'RET_2_RCALTS='
Sep 07 16:50:19.235 ROM: trying to read bootvar 'RANDOM_NUM'
Sep 07 16:50:19.324 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:19.559 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:19.777 CPU0: JIT: flushing data structures (compiled pages=1321)
Sep 07 16:50:19.822 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:20.069 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:20.318 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:20.566 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:20.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:21.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:21.316 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:21.566 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:21.816 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:22.066 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:22.314 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:22.563 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:22.811 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:23.059 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:23.324 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:23.560 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:23.811 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:24.061 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:24.310 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:24.559 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:24.822 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:25.069 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:25.320 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:25.571 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:25.819 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:26.070 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:26.320 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:26.568 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:26.820 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:27.069 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:27.319 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:27.568 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:50:27.820 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
